tip_id,Status,treatment,StartDate,year_TIP,year_end_TIP,cohort_2022,Age_at_start,age_band,race,gender,census_tract,any_sentence_before_start,num_sentences_before_start,max_ogs_before_start,any_high_ogs_before_start,any_arrest_before_start,num_arrests_before_start,earnings_1yr_preTIP,earnings_2yr_preTIP,job_right_before_tip,employment_outcome,earnings_outcome,offense_outcome,arrest_outcome,pscore,match_pair_id,match_role,matched_to_id,match_pscore_diff,pscore_diff
1368,Graduated,1,2021-06-07,2021,2021.0,0,43.01845522898154,35+,Black,Female,42003486800,0.0,0.0,0.0,0.0,0.0,0.0,4241.782627226721,20312.112403780797,1.0,1,20171.686516074988,0,0,0.5872097195992463,7,treated,601,0.008805549490558895,
673,Non Graduated,0,2017-11-07,2017,2017.0,0,20.86944634313055,<=24,Black,Female,42003130600,0.0,0.0,0.0,0.0,0.0,0.0,17192.058192076052,0.0,1.0,1,10203.721836325669,0,1,0.34624954134133656,8,control,654,0.0,0.0
654,Graduated,1,2017-10-02,2017,2017.0,0,17.634996582365005,<=24,Black,Female,42003562500,0.0,0.0,0.0,0.0,0.0,0.0,13235.781584189386,0.0,1.0,1,13112.886189771942,0,0,0.34624954134133656,8,treated,673,0.0,
402,Non Graduated,0,2016-03-22,2016,2016.0,0,21.74436090225564,<=24,Black,Female,42003050600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.37140024832736734,9,control,996,0.0020241218265326655,0.0020241218265326655
996,Graduated,1,2019-07-15,2019,2019.0,0,18.12166780587833,<=24,Black,Female,42003463900,0.0,0.0,0.0,0.0,0.0,0.0,35772.995055468564,29469.600393055265,1.0,1,60468.596230312316,0,0,0.3693761265008347,9,treated,402,0.0020241218265326655,
1434,Non Graduated,0,2021-10-18,2021,2021.0,0,19.70745044429255,<=24,Black,Female,42003140500,0.0,0.0,0.0,0.0,0.0,0.0,29688.120001451876,35148.658379262015,1.0,1,51346.553331032876,0,0,0.3777365574554866,10,control,536,0.003972397122334159,0.003972397122334159
536,Graduated,1,2017-03-06,2017,2017.0,0,22.591934381408063,<=24,Black,Female,42003111500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8380.639141625412,0,0,0.37376416033315246,10,treated,1434,0.003972397122334159,
953,Non Graduated,0,2019-04-01,2019,,0,23.73479152426521,<=24,Black,Female,42003523502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0601898557242,0.0,1,13729.923595850083,0,0,0.3787553919246197,11,control,744,0.0026212766427688994,0.0026212766427688994
744,Graduated,1,2018-03-19,2018,2018.0,0,20.69993164730007,<=24,Black,Female,42003523400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1028.5500755437392,0,0,0.3761341152818508,11,treated,953,0.0026212766427688994,
1130,Non Graduated,0,2020-01-13,2020,2020.0,0,18.17908407382092,<=24,Black,Female,42003465600,0.0,0.0,0.0,0.0,1.0,2.0,974.2618994713514,7847.533090817315,1.0,0,0.0,0,0,0.5716554361861077,12,control,1123,0.002633620274636428,0.002633620274636428
1123,Graduated,1,2020-01-06,2020,2020.0,0,18.90088858509911,<=24,Black,Female,42003060300,0.0,0.0,0.0,0.0,1.0,2.0,19095.245252797904,11790.55047337339,1.0,1,1043.133494827431,0,0,0.5742890564607441,12,treated,1130,0.002633620274636428,
1201,Non Graduated,0,2020-06-15,2020,2020.0,0,21.30143540669857,<=24,Black,Female,42003270300,1.0,10.0,10.0,1.0,0.0,0.0,16433.73666911877,11539.726023501005,1.0,1,25539.204740423636,0,0,0.5122299703575729,13,control,128,0.13965784437490736,0.13965784437490736
128,Graduated,1,2014-01-27,2014,2014.0,0,21.107313738892685,<=24,Black,Female,42003564700,1.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6518878147324803,13,treated,1201,0.13965784437490736,
910,Non Graduated,0,2019-01-30,2019,2019.0,0,25.88926862611073,25-34,Black,Male,42003564800,0.0,0.0,0.0,0.0,1.0,2.0,51839.5827847553,75959.96540198881,1.0,1,7826.964273119756,0,0,0.30623875902597525,14,control,1136,0.01358977344861828,0.01358977344861828
1136,Graduated,1,2020-01-20,2020,2020.0,0,33.65686944634313,25-34,Black,Male,42003030500,0.0,0.0,0.0,0.0,1.0,2.0,77598.38016666727,73655.09042106633,1.0,1,113571.0690604943,1,0,0.31982853247459353,14,treated,910,0.01358977344861828,
656,Non Graduated,0,2017-10-02,2017,2017.0,0,30.27751196172249,25-34,Black,Male,42003130700,1.0,16.0,10.0,1.0,1.0,2.0,299.0641957990328,0.0,1.0,1,18154.312360100183,0,0,0.4345375715289822,15,control,1431,0.012136363292373942,0.012136363292373942
1431,Graduated,1,2021-09-20,2021,2021.0,0,31.22077922077922,25-34,Black,Male,42003202200,0.0,0.0,0.0,0.0,0.0,0.0,52497.71930063385,44510.439559454266,1.0,1,78838.9999257893,0,0,0.42240120823660826,15,treated,656,0.012136363292373942,
1189,Non Graduated,0,2020-05-26,2020,2020.0,0,28.95146958304853,25-34,Black,Male,42003510000,0.0,0.0,0.0,0.0,1.0,1.0,12792.987976834094,33382.90624667369,1.0,1,36215.66100006288,0,0,0.4552241690040234,16,control,1318,0.001200130154436041,0.001200130154436041
1318,Graduated,1,2021-03-01,2021,2021.0,0,28.863978127136026,25-34,Black,Male,42003130800,0.0,0.0,0.0,0.0,1.0,2.0,34688.85983538478,35389.446023965604,1.0,1,48057.285074483865,0,0,0.45642429915845945,16,treated,1189,0.001200130154436041,
1077,Non Graduated,0,2019-10-07,2019,2019.0,0,27.02665755297334,25-34,Black,Male,42003100500,0.0,0.0,0.0,0.0,0.0,0.0,45777.29753170897,29826.350896021362,1.0,1,841.1606454487339,0,0,0.4595497836854845,17,control,806,0.0033643240117605666,0.0033643240117605666
806,Graduated,1,2018-07-23,2018,2018.0,0,26.047846889952154,25-34,Black,Male,42003478200,1.0,12.0,10.0,1.0,0.0,0.0,613.1343940296329,2292.607140086954,1.0,1,36868.652735306,0,0,0.46291410769724506,17,treated,1077,0.0033643240117605666,
1125,Non Graduated,0,2019-12-16,2019,2020.0,0,27.15516062884484,25-34,Black,Male,42003120300,0.0,0.0,0.0,0.0,1.0,3.0,22519.656178443143,25968.696011420896,1.0,1,31012.811433291485,0,1,0.47601408036718357,18,control,864,0.00034092164550464377,0.00034092164550464377
864,Graduated,1,2018-10-22,2018,2019.0,0,26.657552973342447,25-34,Black,Male,42003504100,0.0,0.0,0.0,0.0,0.0,0.0,21948.86564740695,23223.090370557045,1.0,1,22312.14442676008,0,0,0.4756731587216789,18,treated,1125,0.00034092164550464377,
1263,Non Graduated,0,2020-10-19,2020,2020.0,0,29.260423786739576,25-34,Black,Male,42003408001,0.0,0.0,0.0,0.0,0.0,0.0,2686.5299798133988,27058.020789499584,1.0,1,23312.010605715383,0,0,0.47694277329492074,19,control,938,0.0001278284334732538,0.0001278284334732538
938,Graduated,1,2019-03-04,2019,2019.0,0,27.37662337662337,25-34,Black,Male,42003520002,1.0,2.0,2.0,0.0,1.0,9.0,6100.16751005729,22824.79806302392,1.0,1,2795.5873876804144,0,0,0.477070601728394,19,treated,1263,0.0001278284334732538,
1111,Non Graduated,0,2019-12-02,2019,2020.0,0,29.449077238550924,25-34,Black,Male,42003523400,1.0,9.0,10.0,1.0,0.0,0.0,610.6377487128048,4543.63984516814,1.0,0,0.0,0,0,0.4856758837034124,20,control,1485,0.001072638359901401,0.001072638359901401
1485,Graduated,1,2021-12-20,2021,2022.0,0,27.805878332194123,25-34,Black,Male,42003561500,1.0,13.0,9.0,1.0,1.0,1.0,47.25369107943567,0.0,1.0,1,268.2998344852181,0,0,0.4867485220633138,20,treated,1111,0.001072638359901401,
833,Non Graduated,0,2018-09-04,2018,2018.0,0,32.328092959671906,25-34,Black,Male,42003261400,1.0,9.0,10.0,1.0,0.0,0.0,77.15908234089584,0.0,1.0,0,0.0,0,0,0.4944678309242771,21,control,984,0.002110702463160141,0.002110702463160141
984,Graduated,1,2019-05-13,2019,2019.0,0,33.46548188653452,25-34,Black,Male,42003519000,1.0,7.0,7.0,1.0,0.0,0.0,27627.296931636924,7023.762736722312,1.0,1,1903.2443674028618,0,0,0.49235712846111696,21,treated,833,0.002110702463160141,
639,Non Graduated,0,2017-09-18,2017,,0,31.62542720437457,25-34,Black,Male,42003403500,1.0,8.0,7.0,1.0,1.0,1.0,8496.749799581188,0.0,1.0,1,14953.655884832075,0,0,0.49563412349131974,22,control,832,0.0022256953846619965,0.0022256953846619965
832,Graduated,1,2018-08-27,2018,2018.0,0,26.865345181134657,25-34,Black,Male,42003526202,0.0,0.0,0.0,0.0,0.0,0.0,48252.486855540425,17040.17637931855,1.0,1,13648.226955675449,0,0,0.49785981887598174,22,treated,639,0.0022256953846619965,
1275,Non Graduated,0,2020-12-01,2020,2021.0,0,27.34654818865345,25-34,Black,Male,42003486800,1.0,10.0,9.0,1.0,0.0,0.0,1326.314739278441,0.0,1.0,1,1569.6390475579228,0,0,0.5017172299419271,23,control,1034,0.0019802708221843823,0.0019802708221843823
1034,Graduated,1,2019-08-12,2019,2019.0,0,30.564593301435405,25-34,Black,Male,42003483800,1.0,4.0,7.0,1.0,0.0,0.0,9934.778639434167,11480.808256383789,1.0,1,2148.775990711867,0,0,0.49973695911974275,23,treated,1275,0.0019802708221843823,
785,Non Graduated,0,2018-06-04,2018,2018.0,0,25.260423786739576,25-34,Black,Male,42003513000,1.0,9.0,10.0,1.0,1.0,12.0,7124.555663941951,0.0,1.0,1,1978.4708144320534,0,0,0.5051863818216494,24,control,1140,0.0034276066875444933,0.0034276066875444933
1140,Graduated,1,2020-01-20,2020,2020.0,0,27.30827067669173,25-34,Black,Male,42003456001,1.0,6.0,9.0,1.0,1.0,4.0,9534.846136773835,9665.976559461287,1.0,1,11639.719043417219,0,0,0.5017587751341049,24,treated,785,0.0034276066875444933,
1430,Non Graduated,0,2021-09-20,2021,2021.0,0,26.851674641148325,25-34,Black,Male,42003523600,0.0,0.0,0.0,0.0,0.0,0.0,8418.906557381488,18831.03047725049,1.0,1,15204.183109273836,0,0,0.5139926937755592,25,control,935,0.004825703084353261,0.004825703084353261
935,Graduated,1,2019-02-25,2019,2019.0,0,27.775803144224195,25-34,Black,Male,42003271600,1.0,8.0,7.0,1.0,1.0,2.0,7433.8184297435055,669.5900234584857,1.0,1,7993.661058816811,0,0,0.509166990691206,25,treated,1430,0.004825703084353261,
787,Non Graduated,0,2018-06-18,2018,2018.0,0,26.06425153793575,25-34,Black,Male,42003513800,0.0,0.0,0.0,0.0,0.0,0.0,51280.804899484036,12484.933293956956,1.0,1,103045.37196790837,0,0,0.5142160802618515,26,control,1152,0.0035679848394072344,0.0035679848394072344
1152,Graduated,1,2020-02-17,2020,2020.0,0,30.925495557074505,25-34,Black,Male,42003501000,1.0,10.0,10.0,1.0,1.0,10.0,926.0746067626287,0.0,1.0,1,6871.053721549195,0,0,0.5106480954224443,26,treated,787,0.0035679848394072344,
1243,Non Graduated,0,2020-08-17,2020,2020.0,0,32.01913875598086,25-34,Black,Male,42003520001,1.0,5.0,9.0,1.0,1.0,3.0,1062.6831698207268,4600.532950780699,1.0,1,154.2675890875865,0,0,0.5268281840234053,27,control,755,0.007808489261909801,0.007808489261909801
755,Graduated,1,2019-09-09,2019,2019.0,0,31.04306220095694,25-34,Black,Male,42003120900,1.0,7.0,9.0,1.0,1.0,3.0,28405.539178468476,343.3579164169864,1.0,1,20677.753249098525,0,0,0.5190196947614955,27,treated,1243,0.007808489261909801,
1455,Non Graduated,0,2021-10-11,2021,2021.0,0,33.83458646616541,25-34,Black,Male,42003130600,0.0,0.0,0.0,0.0,0.0,0.0,30428.919610512025,14883.935323521704,1.0,1,39002.34240214393,0,0,0.5281425234505364,28,control,904,0.0027860397054768615,0.0027860397054768615
904,Graduated,1,2019-01-07,2019,2019.0,0,27.03759398496241,25-34,Black,Male,42003498000,1.0,6.0,9.0,1.0,0.0,0.0,749.4054284269979,0.0,1.0,1,6023.297663580564,0,0,0.5253564837450595,28,treated,1455,0.0027860397054768615,
1009,Non Graduated,0,2021-10-25,2021,2021.0,0,25.853725222146277,25-34,Black,Male,42003564800,1.0,7.0,9.0,1.0,1.0,8.0,966.7347165765511,2812.238575828603,1.0,1,12595.366089877676,0,0,0.5296389472620606,29,control,1463,0.0023666458610858143,0.0023666458610858143
1463,Graduated,1,2021-11-08,2021,2022.0,0,29.09364319890636,25-34,Black,Male,42003486700,1.0,8.0,3.0,0.0,1.0,9.0,10380.45458787503,0.0,1.0,1,5015.1104945889765,0,0,0.5272723014009748,29,treated,1009,0.0023666458610858143,
884,Non Graduated,0,2018-12-03,2018,2019.0,0,26.045112781954888,25-34,Black,Male,42003271600,1.0,4.0,10.0,1.0,0.0,0.0,1443.9682313246833,519.0199779231403,1.0,0,0.0,1,1,0.5315413738038703,30,control,1028,0.002470096289806545,0.002470096289806545
1028,Graduated,1,2019-07-10,2019,2019.0,0,30.657552973342447,25-34,Black,Male,42003523100,0.0,0.0,0.0,0.0,0.0,0.0,3590.4873573417735,10435.254844485584,1.0,1,1961.9353870251925,0,0,0.5290712775140638,30,treated,884,0.002470096289806545,
861,Non Graduated,0,2018-10-22,2018,2018.0,0,27.01572112098428,25-34,Black,Male,42003260200,0.0,0.0,0.0,0.0,1.0,12.0,1123.8912641365546,10273.698337204029,1.0,1,22645.366418623766,1,1,0.532833186792124,31,control,1075,0.0027453245681950955,0.0027453245681950955
1075,Graduated,1,2019-10-07,2019,2019.0,0,27.335611756664388,25-34,Black,Male,42003462600,0.0,0.0,0.0,0.0,0.0,0.0,15972.01936183615,10151.206832293912,1.0,1,10823.38467330514,0,0,0.5300878622239289,31,treated,861,0.0027453245681950955,
950,Non Graduated,0,2019-03-25,2019,2019.0,0,27.25358851674641,25-34,Black,Male,42003431100,0.0,0.0,0.0,0.0,0.0,0.0,1423.1917100106589,8999.077536145316,1.0,1,5966.942229750122,0,0,0.53420859245368,32,control,752,0.0008110269464456366,0.0008110269464456366
752,Graduated,1,2018-03-26,2018,2018.0,0,28.738209159261796,25-34,Black,Male,42003161000,1.0,4.0,7.0,1.0,0.0,0.0,13546.618262741682,0.0,1.0,1,27027.331922304475,0,0,0.5333975655072344,32,treated,950,0.0008110269464456366,
1131,Non Graduated,0,2020-01-14,2020,2020.0,0,31.94258373205741,25-34,Black,Male,42003523300,1.0,2.0,6.0,1.0,1.0,5.0,11338.871484699388,8566.841680714466,1.0,1,45686.67859298154,0,1,0.5377116158272877,33,control,836,0.0012118516713144345,0.0012118516713144345
836,Graduated,1,2018-09-04,2018,2018.0,0,26.80792891319207,25-34,Black,Male,42003564800,1.0,3.0,1.0,0.0,1.0,1.0,3512.024231216442,0.0,1.0,1,12275.749104129487,0,0,0.5364997641559732,33,treated,1131,0.0012118516713144345,
1357,Non Graduated,0,2021-05-10,2021,2021.0,0,32.61244019138756,25-34,Black,Male,42003281400,1.0,3.0,5.0,0.0,1.0,7.0,88.08574545921313,6038.887803555887,1.0,1,4588.962694151479,0,1,0.542699802178874,34,control,815,0.003807358845154263,0.003807358845154263
815,Graduated,1,2018-08-06,2018,2018.0,0,31.464114832535884,25-34,Black,Male,42003561900,1.0,1.0,3.0,0.0,0.0,0.0,5792.398224802046,3422.618115389822,1.0,1,6051.320107021492,0,1,0.5388924433337198,34,treated,1357,0.003807358845154263,
820,Non Graduated,0,2018-08-13,2018,2018.0,0,28.308954203691044,25-34,Black,Male,42003468800,0.0,0.0,0.0,0.0,0.0,0.0,2774.3089694888245,4234.72310242134,1.0,1,17487.774482243392,0,0,0.5437383751308908,35,control,899,0.002576138393495575,0.002576138393495575
899,Graduated,1,2019-01-02,2019,2019.0,0,30.06971975393028,25-34,Black,Male,42003271600,0.0,0.0,0.0,0.0,0.0,0.0,17064.08136956341,7051.838593469432,1.0,1,15102.8716454511,0,0,0.5411622367373953,35,treated,820,0.002576138393495575,
742,Non Graduated,0,2018-03-12,2018,2018.0,0,25.72248803827751,25-34,Black,Male,42003191900,1.0,4.0,7.0,1.0,1.0,1.0,2567.222250917179,0.0,1.0,1,1881.998613001222,0,0,0.5342867200485694,36,control,1390,0.006970345249576182,0.006970345249576182
1390,Graduated,1,2021-07-12,2021,2021.0,0,30.490772385509228,25-34,Black,Male,42003462600,0.0,0.0,0.0,0.0,0.0,0.0,24392.788009612108,11214.486857522506,1.0,1,36260.16839828321,0,0,0.5412570652981455,36,treated,742,0.006970345249576182,
739,Non Graduated,0,2018-03-12,2018,2018.0,0,25.416267942583733,25-34,Black,Male,42003563000,1.0,2.0,11.0,1.0,1.0,1.0,2526.4549820707107,0.0,1.0,1,5718.3954480340635,0,0,0.5497671862629505,37,control,714,0.007730087436543909,0.007730087436543909
714,Graduated,1,2018-02-19,2018,2018.0,0,27.835953520164043,25-34,Black,Male,42003552400,1.0,3.0,6.0,1.0,1.0,1.0,9452.51705310639,0.0,1.0,1,15099.68403253919,1,0,0.5420370988264066,37,treated,739,0.007730087436543909,
707,Non Graduated,0,2018-01-15,2018,2018.0,0,28.508544087491455,25-34,Black,Male,42003463900,1.0,2.0,9.0,1.0,1.0,1.0,10252.992699703474,0.0,1.0,1,15066.561903584156,1,1,0.5497671862629505,38,control,627,0.00436542364014969,0.00436542364014969
627,Graduated,1,2017-08-28,2017,,0,29.91387559808613,25-34,Black,Male,42003262000,1.0,1.0,3.0,0.0,1.0,2.0,1054.0351434161466,0.0,1.0,1,1831.9572839956709,0,0,0.5454017626228008,38,treated,707,0.00436542364014969,
1023,Non Graduated,0,2019-07-08,2019,2019.0,0,25.61038961038961,25-34,Black,Male,42003509400,0.0,0.0,0.0,0.0,0.0,0.0,1202.1571414494113,3877.41829022977,1.0,1,7917.726590034959,0,0,0.5524626949391394,39,control,1199,0.0038802350502870064,0.0038802350502870064
1199,Graduated,1,2020-06-15,2020,2021.0,0,28.257006151742992,25-34,Black,Male,42003101900,1.0,5.0,10.0,1.0,1.0,9.0,14141.55237761301,0.0,1.0,1,61013.27937189545,0,0,0.5485824598888523,39,treated,1023,0.0038802350502870064,
736,Non Graduated,0,2018-03-05,2018,2018.0,0,27.073137388926863,25-34,Black,Male,42003300100,0.0,0.0,0.0,0.0,0.0,0.0,8785.541711856495,0.0,1.0,1,14047.779034598521,0,0,0.558786275181062,40,control,1298,0.009657773854202412,0.009657773854202412
1298,Graduated,1,2021-02-16,2021,2021.0,0,27.58988380041012,25-34,Black,Male,42003130200,0.0,0.0,0.0,0.0,1.0,4.0,2984.730412934828,9999.543826717481,1.0,1,2060.3263904983273,0,0,0.5491285013268596,40,treated,736,0.009657773854202412,
702,Non Graduated,0,2018-01-15,2018,2018.0,0,31.964456596035543,25-34,Black,Male,42003523702,0.0,0.0,0.0,0.0,0.0,0.0,859.6782301114697,0.0,1.0,1,5423.457254391658,0,0,0.558786275181062,41,control,477,0.007479209191496805,0.007479209191496805
477,Graduated,1,2016-09-19,2016,2016.0,0,31.070403280929597,25-34,Black,Male,42003513000,1.0,19.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.5513070659895652,41,treated,702,0.007479209191496805,
775,Non Graduated,0,2018-06-04,2018,2018.0,0,32.14217361585782,25-34,Black,Male,42003450700,0.0,0.0,0.0,0.0,0.0,0.0,14175.998756046916,0.0,1.0,1,27257.196976406536,0,0,0.558786275181062,42,control,672,0.0074313871665150355,0.0074313871665150355
672,Graduated,1,2017-10-30,2017,2018.0,0,25.30416951469583,25-34,Black,Male,42003020100,0.0,0.0,0.0,0.0,0.0,0.0,6302.0237501975125,0.0,1.0,1,16970.443147957965,0,0,0.551354888014547,42,treated,775,0.0074313871665150355,
197,Non Graduated,0,2012-09-07,2012,2012.0,0,30.034176349965826,25-34,Black,Male,42003562300,1.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5600851289803692,43,control,613,0.0087302409658222,0.0087302409658222
613,Graduated,1,2017-07-17,2017,2017.0,0,25.67053998632946,25-34,Black,Male,42003523100,0.0,0.0,0.0,0.0,0.0,0.0,4388.93322012625,0.0,1.0,1,18784.624921109276,0,0,0.551354888014547,43,treated,197,0.0087302409658222,
843,Non Graduated,0,2018-10-01,2018,2018.0,0,26.047846889952154,25-34,Black,Male,42003050100,0.0,0.0,0.0,0.0,1.0,4.0,713.2355212123402,0.0,1.0,1,3132.680873229918,0,0,0.5623068544338402,44,control,605,0.010951966419293191,0.010951966419293191
605,Graduated,1,2017-06-26,2017,2017.0,0,30.37593984962406,25-34,Black,Male,42003271600,0.0,0.0,0.0,0.0,0.0,0.0,2268.9003654619955,0.0,1.0,1,212.98889183727619,0,0,0.551354888014547,44,treated,843,0.010951966419293191,
1418,Non Graduated,0,2021-08-23,2021,2021.0,0,26.714969241285036,25-34,Black,Male,42003111400,0.0,0.0,0.0,0.0,0.0,0.0,24619.439587251232,4209.734193958811,1.0,1,5384.678661881549,0,0,0.5661190767938807,45,control,757,0.01326728999248128,0.01326728999248128
757,Graduated,1,2018-04-09,2018,2018.0,0,25.528366370471637,25-34,Black,Male,42003262000,1.0,1.0,3.0,0.0,1.0,2.0,1671.211433196823,0.0,1.0,1,11673.408743287888,1,1,0.5528517868013995,45,treated,1418,0.01326728999248128,
907,Non Graduated,0,2019-01-14,2019,,0,25.56390977443609,25-34,Black,Male,42003508000,0.0,0.0,0.0,0.0,0.0,0.0,19001.929127432963,0.0,1.0,0,0.0,0,0,0.5661914192801059,46,control,812,0.008718099581174532,0.008718099581174532
812,Graduated,1,2018-07-30,2018,2018.0,0,29.760765550239235,25-34,Black,Male,42003101400,1.0,1.0,7.0,1.0,1.0,1.0,7103.186244556,0.0,1.0,1,19373.350298193363,0,0,0.5574733196989313,46,treated,907,0.008718099581174532,
1055,Non Graduated,0,2019-09-16,2019,2019.0,0,28.74367737525632,25-34,Black,Male,42003020100,0.0,0.0,0.0,0.0,0.0,0.0,10088.140593340438,0.0,1.0,1,20119.576286765478,0,0,0.5661914192801059,47,control,767,0.008718099581174532,0.008718099581174532
767,Graduated,1,2018-05-07,2018,2018.0,0,28.38550922761449,25-34,Black,Male,42003521302,1.0,1.0,8.0,1.0,1.0,1.0,1214.5912608914343,0.0,1.0,0,0.0,0,0,0.5574733196989313,47,treated,1055,0.008718099581174532,
216,Non Graduated,0,2020-10-05,2020,2020.0,0,31.133287764866715,25-34,Black,Male,42003562600,0.0,0.0,0.0,0.0,0.0,0.0,23990.11108537844,1467.86007658584,1.0,1,19342.541581691687,0,0,0.5684016262312941,48,control,699,0.010928306532362764,0.010928306532362764
699,Graduated,1,2018-01-08,2018,2018.0,0,27.056732740943268,25-34,Black,Male,42003427200,1.0,1.0,8.0,1.0,1.0,1.0,19806.91067031945,0.0,1.0,1,19821.986308957792,0,1,0.5574733196989313,48,treated,216,0.010928306532362764,
1230,Non Graduated,0,2020-07-27,2020,2020.0,0,30.12166780587833,25-34,Black,Male,42129800700,0.0,0.0,0.0,0.0,0.0,0.0,2048.916676675125,0.0,1.0,1,3444.4140277079523,0,0,0.5735671254410138,49,control,886,0.015600153937769035,0.015600153937769035
886,Graduated,1,2018-12-03,2018,2019.0,0,32.73547505126452,25-34,Black,Male,42003435000,0.0,0.0,0.0,0.0,0.0,0.0,533.009684982211,231.2763114179187,1.0,1,708.2982421719207,0,0,0.5579669715032448,49,treated,1230,0.015600153937769035,
1484,Non Graduated,0,2021-12-13,2021,2022.0,0,28.563226247436774,25-34,Black,Male,42003561500,1.0,1.0,5.0,0.0,1.0,2.0,3151.3822897952714,0.0,1.0,1,5910.086850165219,0,0,0.5750470338025397,50,control,743,0.01626075862147769,0.01626075862147769
743,Graduated,1,2018-03-19,2018,2018.0,0,25.00888585099112,25-34,Black,Male,42003522000,0.0,0.0,0.0,0.0,0.0,0.0,538.4253352656609,0.0,1.0,0,0.0,0,0,0.558786275181062,50,treated,1484,0.01626075862147769,
180,Non Graduated,0,2013-09-11,2013,2013.0,0,33.70061517429939,25-34,Black,Male,42003564800,1.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5751225888269382,51,control,740,0.016336313645876177,0.016336313645876177
740,Graduated,1,2018-03-12,2018,2018.0,0,25.088174982911827,25-34,Black,Male,42003499300,0.0,0.0,0.0,0.0,0.0,0.0,18678.159970675377,0.0,1.0,1,53603.01940309948,1,0,0.558786275181062,51,treated,180,0.016336313645876177,
1388,Non Graduated,0,2021-07-19,2021,2021.0,0,25.07723855092276,25-34,Black,Male,42003521301,0.0,0.0,0.0,0.0,0.0,0.0,381.6665685177551,848.6786289663546,1.0,1,37920.66606675973,0,0,0.5779391514190513,52,control,789,0.019152876237989225,0.019152876237989225
789,Graduated,1,2018-06-25,2018,2018.0,0,25.19207108680793,25-34,Black,Male,42003563900,0.0,0.0,0.0,0.0,0.0,0.0,3435.028716073877,0.0,1.0,1,21242.55442505677,0,0,0.558786275181062,52,treated,1388,0.019152876237989225,
1354,Non Graduated,0,2021-05-03,2021,2021.0,0,29.74982911825017,25-34,Black,Male,42003191600,0.0,0.0,0.0,0.0,0.0,0.0,22406.189395184345,0.0,1.0,1,40028.527588768,0,0,0.5809102506780622,53,control,1202,0.02161261158439498,0.02161261158439498
1202,Graduated,1,2020-07-06,2020,2020.0,0,31.08133971291866,25-34,Black,Male,42003130700,0.0,0.0,0.0,0.0,0.0,0.0,3067.495667048972,4044.8369661473553,1.0,1,40808.39373568232,0,0,0.5592976390936673,53,treated,1354,0.02161261158439498,
1466,Non Graduated,0,2021-11-15,2021,2021.0,0,27.00751879699248,25-34,Black,Male,42003130600,0.0,0.0,0.0,0.0,0.0,0.0,9338.345150495632,0.0,1.0,1,3042.811083253094,0,0,0.5809102506780622,54,control,717,0.02036292424988806,0.02036292424988806
717,Graduated,1,2018-02-05,2018,2018.0,0,32.96514012303486,25-34,Black,Male,42003462600,0.0,0.0,0.0,0.0,1.0,2.0,18512.46818054549,0.0,1.0,1,25479.250955745865,0,0,0.5605473264281742,54,treated,1466,0.02036292424988806,
642,Non Graduated,0,2017-09-11,2017,2017.0,0,27.196172248803823,25-34,Black,Male,42003562400,1.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6116684768261834,55,control,1319,0.0508574946591569,0.0508574946591569
1319,Graduated,1,2021-03-01,2021,2021.0,0,31.991797676008204,25-34,Black,Male,42003561900,0.0,0.0,0.0,0.0,0.0,0.0,73802.08984059634,5711.915979613281,1.0,1,142954.6601134771,0,0,0.5608109821670265,55,treated,642,0.0508574946591569,
74,Non Graduated,0,2013-05-09,2013,2013.0,0,27.483253588516742,25-34,Black,Male,42003513800,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.6221730924352712,56,control,1256,0.060150679014510655,0.060150679014510655
1256,Graduated,1,2020-09-28,2020,2020.0,0,28.23786739576213,25-34,Black,Male,42003524000,0.0,0.0,0.0,0.0,1.0,4.0,5389.917407524772,4269.674617435589,1.0,1,5438.07738407735,0,0,0.5620224134207605,56,treated,74,0.060150679014510655,
872,Non Graduated,0,2018-11-06,2018,2018.0,0,30.19822282980178,25-34,Black,Male,42003161000,1.0,10.0,9.0,1.0,1.0,1.0,0.0,2157.8867339838557,0.0,1,34554.020022041565,0,1,0.6269987279654302,57,control,1277,0.06097609368467749,0.06097609368467749
1277,Graduated,1,2020-12-01,2020,2021.0,0,25.08544087491456,25-34,Black,Male,42003300100,0.0,0.0,0.0,0.0,0.0,0.0,1765.866801973927,2142.448221372192,1.0,1,10847.309356703627,0,0,0.5660226342807527,57,treated,872,0.06097609368467749,
