tip_id,Status,treatment,StartDate,year_TIP,year_end_TIP,cohort_2022,Age_at_start,age_band,race,gender,census_tract,any_sentence_before_start,num_sentences_before_start,max_ogs_before_start,any_high_ogs_before_start,any_arrest_before_start,num_arrests_before_start,log_earnings_1yr_preTIP,log_earnings_2yr_preTIP,job_right_before_tip,job_2yr_before_tip,employment_outcome,earnings_outcome,offense_outcome,arrest_outcome,pscore,match_pair_id,match_role,matched_to_id,match_pscore_diff,pscore_diff
2033,Graduated,1,2024-01-29,2024,2024,1,21.561175666438825,<=24,Black,Male,42003561500,0.0,0.0,0.0,0.0,0.0,0.0,7.1035751671105185,0.0,1.0,0.0,1,10334.13458885319,0,0,0.5784642964399199,192,treated,1098,0.012330517604186797,
1610,Non Graduated,0,2022-06-27,2022,2022,1,17.859193438140807,<=24,Black,Male,42003512000,0.0,0.0,0.0,0.0,0.0,0.0,8.272999842242792,0.0,1.0,1.0,1,10541.509649834468,0,0,0.6112664011314282,193,control,1903,0.03217998812787648,0.03217998812787648
1903,Graduated,1,2023-07-31,2023,2023,1,23.406698564593302,<=24,Black,Male,42003561900,0.0,0.0,0.0,0.0,0.0,0.0,9.753914687662991,8.65222423630828,1.0,1.0,1,30090.813163592582,0,0,0.5790864130035517,193,treated,1610,0.03217998812787648,
1502,Non Graduated,0,2022-01-24,2022,2022,1,20.69172932330827,<=24,Black,Male,42003050600,0.0,0.0,0.0,0.0,0.0,0.0,8.401474139574416,0.0,1.0,1.0,1,35776.64200916939,0,0,0.6148150720533836,194,control,2066,0.03565524113987162,0.03565524113987162
2066,Graduated,1,2024-03-11,2024,2024,1,23.275461380724536,<=24,Black,Male,42003130700,0.0,0.0,0.0,0.0,0.0,0.0,10.099819565791112,9.782355492467573,1.0,1.0,1,16262.43547061871,0,0,0.579159830913512,194,treated,1502,0.03565524113987162,
1542,Non Graduated,0,2022-03-28,2022,2022,1,22.285714285714285,<=24,Black,Male,42003515200,0.0,0.0,0.0,0.0,0.0,0.0,8.48319598488244,0.0,1.0,1.0,1,7576.96297592874,0,0,0.6170660523323352,195,control,2069,0.0316946754282178,0.0316946754282178
2069,Graduated,1,2024-03-18,2024,2024,1,18.952836637047163,<=24,Black,Male,42003160800,1.0,1.0,0.0,0.0,0.0,0.0,10.383119139043318,9.992947545071807,1.0,1.0,1,40718.30459646142,0,0,0.5853713769041174,195,treated,1542,0.0316946754282178,
1573,Non Graduated,0,2022-05-10,2022,2022,1,17.95762132604238,<=24,Black,Male,42003424000,0.0,0.0,0.0,0.0,0.0,0.0,8.82098204375699,0.0,1.0,0.0,1,17172.32169417838,1,1,0.6263160939887747,196,control,1998,0.03949928150015691,0.03949928150015691
1998,Graduated,1,2023-12-11,2023,2024,1,20.062884483937115,<=24,Black,Male,42003523600,0.0,0.0,0.0,0.0,0.0,0.0,10.031384962695736,8.666664179201156,1.0,1.0,1,9272.57184837763,0,0,0.5868168124886178,196,treated,1573,0.03949928150015691,
1703,Non Graduated,0,2022-10-31,2022,2022,1,20.259740259740266,<=24,Black,Male,42003452000,0.0,0.0,0.0,0.0,0.0,0.0,9.301550496231867,0.0,1.0,0.0,1,37015.817199849786,0,0,0.6393171625762106,197,control,1621,0.03132017808050436,0.03132017808050436
1621,Graduated,1,2022-07-11,2022,2022,1,22.422419685577584,<=24,Black,Male,42129802200,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6079969844957063,197,treated,1703,0.03132017808050436,
1879,Non Graduated,0,2023-07-05,2023,2023,1,18.704032809295967,<=24,Black,Male,42003563900,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31846.213616382323,0,0,0.6441303276478859,198,control,2049,0.03613334315217964,0.03613334315217964
2049,Graduated,1,2024-02-19,2024,2024,1,19.537935748462065,<=24,Black,Male,42003523100,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5938.457961404399,0,0,0.6079969844957063,198,treated,1879,0.03613334315217964,
2220,Non Graduated,0,2024-07-29,2024,2024,1,22.594668489405333,<=24,Black,Male,42003130600,1.0,2.0,1.0,0.0,1.0,7.0,7.832324145348353,8.83887999968814,1.0,1.0,0,0.0,0,0,0.6450897936506385,199,control,1822,0.023127496605411135,0.023127496605411135
1822,Graduated,1,2023-04-17,2023,2023,1,19.46684894053315,<=24,Black,Male,42003565200,0.0,0.0,0.0,0.0,0.0,0.0,8.661590184273981,0.0,1.0,1.0,1,10673.769327841654,0,0,0.6219622970452273,199,treated,2220,0.023127496605411135,
1085,Non Graduated,0,2024-02-12,2024,2024,1,23.56527682843472,<=24,Black,Male,42003564800,0.0,0.0,0.0,0.0,1.0,6.0,9.39004642641973,9.83150313294666,1.0,1.0,1,15283.050323506719,0,0,0.651803189753326,200,control,2156,0.027985975269849694,0.027985975269849694
2156,Graduated,1,2024-06-17,2024,2024,1,22.747778537252223,<=24,Black,Male,42101014800,0.0,0.0,0.0,0.0,0.0,0.0,10.178735965719575,4.770883219729088,1.0,1.0,1,16054.030380251128,0,0,0.6238172144834763,200,treated,1085,0.027985975269849694,
1616,Non Graduated,0,2022-06-27,2022,2022,1,19.48051948051948,<=24,Black,Male,42003140500,0.0,0.0,0.0,0.0,0.0,0.0,10.244488076442606,0.0,1.0,1.0,1,1349.7468330577117,0,0,0.6642286597579956,201,control,1532,0.03826073666078733,0.03826073666078733
1532,Graduated,1,2022-03-14,2022,2022,1,18.73410799726589,<=24,Black,Male,42003564700,0.0,0.0,0.0,0.0,0.0,0.0,8.808208372263762,0.0,1.0,0.0,1,46429.417771510845,0,0,0.6259679230972083,201,treated,1616,0.03826073666078733,
2160,Non Graduated,0,2024-06-24,2024,2024,1,18.11073137388927,<=24,Black,Male,42003130800,1.0,2.0,3.0,0.0,1.0,6.0,10.607609831055349,9.901685347923014,1.0,1.0,1,7970.375520373533,0,0,0.7151846840059136,202,control,1745,0.039954344357672644,0.039954344357672644
1745,Graduated,1,2023-01-03,2023,2023,1,23.040328092959676,<=24,Black,Male,42003552300,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1,4449.660135747491,0,0,0.675230339648241,202,treated,2160,0.039954344357672644,
1618,Non Graduated,0,2022-07-11,2022,2022,1,22.679425837320576,<=24,Black,Male,42003564700,1.0,4.0,10.0,1.0,1.0,2.0,6.931024596334367,0.0,1.0,0.0,1,1976.712353353614,0,0,0.7194722843167308,203,control,1723,0.03865970555970322,0.03865970555970322
1723,Graduated,1,2022-12-05,2022,2023,1,23.31373889268626,<=24,Black,Male,42003552100,0.0,0.0,0.0,0.0,1.0,7.0,9.785047255059865,9.288662013845338,1.0,1.0,1,6677.1102099946775,0,0,0.6808125787570276,203,treated,1618,0.03865970555970322,
1990,Non Graduated,0,2023-12-04,2023,2024,1,22.107997265892003,<=24,Black,Male,42003561400,1.0,13.0,10.0,1.0,1.0,2.0,9.847810387642223,8.400654058569508,1.0,1.0,1,18538.141672609105,0,0,0.7279646725767486,204,control,2077,0.029101292312111116,0.029101292312111116
2077,Graduated,1,2024-03-18,2024,2024,1,23.47505126452495,<=24,Black,Male,42003552400,1.0,2.0,9.0,1.0,1.0,7.0,6.582300143798459,9.458345044209418,1.0,1.0,0,0.0,0,0,0.6988633802646375,204,treated,1990,0.029101292312111116,
2213,Non Graduated,0,2024-07-29,2024,2024,1,23.37662337662337,<=24,Black,Male,42003261400,1.0,15.0,11.0,1.0,1.0,16.0,9.714979179111232,9.934068785269153,1.0,1.0,1,940.4011087817672,0,0,0.867707064812054,205,control,1873,0.00020074982770190708,0.00020074982770190708
1873,Graduated,1,2023-08-07,2023,2023,1,17.667805878332192,<=24,Black,Male,42003477300,1.0,6.0,9.0,1.0,1.0,11.0,10.402116153884522,0.0,1.0,1.0,1,32639.20189512289,0,0,0.8679078146397559,205,treated,2213,0.00020074982770190708,
2086,Non Graduated,0,2024-04-08,2024,2024,1,32.69993164730007,25-34,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.7142435086103718,206,control,1650,0.0,0.0
1650,Graduated,1,2022-08-22,2022,2022,1,27.16062884483937,25-34,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.7142435086103718,206,treated,2086,0.0,
2193,Non Graduated,0,2024-07-08,2024,2024,1,26.605604921394395,25-34,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.7142435086103718,207,control,1777,0.0,0.0
1777,Graduated,1,2023-02-13,2023,2023,1,27.12781954887218,25-34,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.7142435086103718,207,treated,2193,0.0,
1511,Non Graduated,0,2022-01-31,2022,2022,1,21.071770334928228,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,208,control,1593,0.0,0.0
1593,Graduated,1,2022-06-01,2022,2022,1,19.16883116883117,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,208,treated,1511,0.0,
1526,Non Graduated,0,2022-02-14,2022,2022,1,20.043745727956253,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,209,control,1645,0.0,0.0
1645,Graduated,1,2022-09-12,2022,2022,1,18.020505809979493,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,209,treated,1526,0.0,
1646,Non Graduated,0,2022-08-15,2022,2022,1,18.061517429938483,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,210,control,1769,0.0,0.0
1769,Graduated,1,2023-05-22,2023,2023,1,19.37388926862611,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,210,treated,1646,0.0,
2090,Non Graduated,0,2024-04-01,2024,2024,1,22.252904989747098,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,211,control,1906,0.0,0.0
1906,Graduated,1,2023-12-11,2023,2024,1,19.103212576896787,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,211,treated,2090,0.0,
2161,Non Graduated,0,2024-06-24,2024,2024,1,18.704032809295967,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,212,control,1968,0.0,0.0
1968,Graduated,1,2023-11-20,2023,2024,1,23.510594668489404,<=24,Unknown,Unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,212,treated,2161,0.0,
1551,Non Graduated,0,2022-04-11,2022,2022,1,20.880382775119617,<=24,White,Male,42003241300,1.0,10.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,16138.5568866607,0,0,0.495442315247154,213,control,1696,0.0031345027873091458,0.0031345027873091458
1696,Graduated,1,2022-10-31,2022,2023,1,20.68079289131921,<=24,White,Male,42003426300,1.0,5.0,6.0,1.0,1.0,3.0,9.017848854680235,9.072975008967456,1.0,1.0,1,28373.811168193686,0,0,0.49230781245984484,213,treated,1551,0.0031345027873091458,
1877,Non Graduated,0,2023-07-05,2023,2023,1,18.657552973342447,<=24,White,Male,42003518001,0.0,0.0,0.0,0.0,0.0,0.0,10.384872603521195,10.183359863914376,1.0,1.0,1,47315.658707054296,0,0,0.7376387065527417,214,control,1898,0.006309110200735657,0.006309110200735657
1898,Graduated,1,2023-07-31,2023,2023,1,19.794941900205057,<=24,White,Male,42003270300,0.0,0.0,0.0,0.0,0.0,0.0,10.888824313867064,9.90365591606222,1.0,1.0,1,23386.511975559522,0,0,0.7439478167534773,214,treated,1877,0.006309110200735657,
